,a,n,x,y,z,label
10061,-0.9,1,"(15.088374265298306, -0.4564660122630419)",1,-1.449467909753177,test
10062,-0.9,1,"(-4.106539851169957, 1.6104709760791442)",0,1.617230795971583,test
10063,-0.9,1,"(7.287180659223891, 1.510927837909523)",0,1.4965040400604295,test
10064,-0.9,1,"(-16.08542083915969, -0.5017706097749164)",1,-1.5113250097989217,test
10065,-0.9,1,"(-1.1955530584486564, -1.172691346551705)",1,-2.180863655597579,test
10066,-0.9,1,"(10.637508726653092, 0.15187005299180517)",0,0.15637147633980863,test
10067,-0.9,1,"(3.204009776537645, 1.0902063177721932)",0,1.0835889113360777,test
10068,-0.9,1,"(-1.5197448799804243, 1.32852595744123)",1,0.31416470842616484,test
10069,-0.9,1,"(-4.875710798973272, 0.05855710423668331)",1,-0.944633109638719,test
10070,-0.9,1,"(8.53580437369357, -0.3740496995579521)",1,-1.3700765183166488,test
10071,-0.9,1,"(9.30301533242353, 1.4702722357712132)",1,0.47140561569728134,test
10072,-0.9,1,"(-6.9706146403067635, 0.7889255891559078)",1,-0.20489210597319896,test
10073,-0.9,1,"(-8.303611410118505, 1.3090522957840747)",1,0.3042085867899794,test
10074,-0.9,1,"(7.976667441158452, 0.32599008030751014)",0,0.3323199375393161,test
10075,-0.9,1,"(-7.420631437603378, 1.9237309869982482)",1,0.919950585422641,test
10076,-0.9,1,"(-10.930410527020426, 1.5686717656458449)",0,1.5551399063448543,test
10077,-0.9,1,"(9.359885588042214, 0.6377637814262297)",1,-0.3640223069937768,test
10078,-0.9,1,"(-1.3736584353003998, 0.704639394238506)",1,-0.3102301295998491,test
10079,-0.9,1,"(7.03890861232064, 2.0364620295651887)",0,2.024774908022852,test
10080,-0.9,1,"(6.293028818746711, 1.1057777590434728)",0,1.1052193353473516,test
10081,-0.9,1,"(-10.915875222055098, 0.6135716151059568)",0,0.6172308415723151,test
10082,-0.9,1,"(-0.0015506044270212627, 1.270122862898389)",0,1.2874212096661486,test
10083,-0.9,1,"(-12.45568425444871, -0.42783249608659896)",1,-1.4165172110098505,test
10084,-0.9,1,"(3.275901735547485, -0.40814053875116324)",0,-0.4077666058259416,test
10085,-0.9,1,"(-4.805918944197816, 1.6469069870657145)",0,1.64702379447688,test
10086,-0.9,1,"(3.2400305914480048, 1.1985524686765419)",0,1.2168221469659106,test
10087,-0.9,1,"(6.008756844456364, 1.097132540209396)",0,1.087094637471456,test
10088,-0.9,1,"(4.220311687014373, -1.8017744252720678)",1,-2.7963842031799095,test
10089,-0.9,1,"(1.5245686599014372, 1.3925536895036974)",1,0.3907833344564783,test
10090,-0.9,1,"(-2.04801859300006, 1.264661885766543)",1,0.2536555084428248,test
10091,-0.9,1,"(9.471623915702752, 0.3700433344244491)",1,-0.6303492788368634,test
10092,-0.9,1,"(18.346859464550107, 1.0685061591516143)",1,0.0659734400487968,test
10093,-0.9,1,"(7.415634856108761, -0.566430347201398)",0,-0.5770546138466254,test
10094,-0.9,1,"(-4.692062622474339, 1.364091600362041)",0,1.368989424265984,test
10095,-0.9,1,"(11.575470211004303, 0.8674905391726357)",0,0.8601263187310121,test
10096,-0.9,1,"(11.891349110166043, 0.426914775255553)",1,-0.5870167563430264,test
10097,-0.9,1,"(5.854021705338193, -0.21660774057315269)",1,-1.2049770539754014,test
10098,-0.9,1,"(11.04168087762758, 0.1331694437398036)",1,-0.8785521776621324,test
10099,-0.9,1,"(-17.11612783579696, 0.8382943352273834)",0,0.8360774681106611,test
10100,-0.9,1,"(1.0478506764261146, -0.8933905625895446)",1,-1.8818801556240792,test
10101,-0.9,1,"(7.530762542964862, 0.9369626105488762)",1,-0.042343341826191594,test
10102,-0.9,1,"(16.23123546873387, -0.3053984436103407)",1,-1.293823342145399,test
10103,-0.9,1,"(4.919852190127642, 2.111814952692857)",0,2.116537058310488,test
10104,-0.9,1,"(1.4966086491078574, 1.0830355847022437)",0,1.072172194964017,test
10105,-0.9,1,"(0.4833496699718953, 1.622368459397578)",0,1.646661555116467,test
10106,-0.9,1,"(2.489174809088651, -1.6721593545903506)",1,-2.6697080173143894,test
10107,-0.9,1,"(-17.737708751841584, 1.4432718104988616)",0,1.4399598474363735,test
10108,-0.9,1,"(-2.039079276477449, 0.41916741652400125)",1,-0.5813447288873431,test
10109,-0.9,1,"(-6.760948765705146, 2.516170764253425)",0,2.514435757151456,test
10110,-0.9,1,"(9.18500837422577, 0.3803334846236114)",0,0.3857600264500971,test
10111,-0.9,1,"(8.456446094178633, 0.35327983524048434)",1,-0.6698092676835737,test
10112,-0.9,1,"(5.9385658882802215, 1.1654968037671825)",1,0.1832890070641756,test
10113,-0.9,1,"(-5.202681843141017, -0.3420199326525414)",1,-1.3412582366140502,test
10114,-0.9,1,"(-14.752541528589951, 0.5430232540661718)",1,-0.45852752269114294,test
10115,-0.9,1,"(-1.3857482142452384, 0.2311023273631854)",1,-0.7562902231487114,test
10116,-0.9,1,"(-12.339517980187805, 0.9403089627132875)",0,0.9381996295892235,test
10117,-0.9,1,"(3.2222443803605794, 1.18747176046152)",0,1.178027934897666,test
10118,-0.9,1,"(2.3918922381844006, -0.4949968044029559)",1,-1.5013374815741676,test
10119,-0.9,1,"(-19.04192800647759, 1.3737082468136717)",1,0.38167986018131284,test
10120,-0.9,1,"(4.856854381448458, -0.5570852646675523)",1,-1.5450530840237167,test
10121,-0.9,1,"(-5.955770535303555, 0.666228274909818)",0,0.6787014067609609,test
10122,-0.9,1,"(4.746308826980627, -0.5801173180518788)",0,-0.5873098653640013,test
10123,-0.9,1,"(-7.660430732755478, 1.2144458731395216)",1,0.20948968409747615,test
10124,-0.9,1,"(-1.4285425842206125, -0.025188172003885387)",1,-1.0189829139816486,test
10125,-0.9,1,"(3.086167722901566, -0.6506029628464021)",1,-1.63708337702248,test
10126,-0.9,1,"(-17.95713558252709, 1.8912589589146465)",0,1.887571181644212,test
10127,-0.9,1,"(-2.3660272049155746, 0.6239848257400669)",0,0.620785298372047,test
10128,-0.9,1,"(0.9323044450311131, 3.052763118604687)",0,3.0649844906064736,test
10129,-0.9,1,"(-3.7171242489241063, 0.23363216379428237)",1,-0.7811865892456902,test
10130,-0.9,1,"(3.4646274744358236, -0.15436622317547158)",0,-0.16183146855859387,test
10131,-0.9,1,"(-9.1214814289091, 0.008632447901711204)",1,-0.9789396767520966,test
10132,-0.9,1,"(-14.695242584328888, 0.7589238086984618)",1,-0.25101861045332163,test
10133,-0.9,1,"(-5.160914103969374, -0.09606381152522717)",0,-0.11898685868144121,test
10134,-0.9,1,"(-1.4582254289098233, 1.3161132127701853)",1,0.30260256803213725,test
10135,-0.9,1,"(1.8449411110440046, 2.0011800360327516)",0,2.0033675918865255,test
10136,-0.9,1,"(-4.0243956314131495, -1.3898503093172794)",1,-2.377860274731305,test
10137,-0.9,1,"(-16.19815180183283, -0.6228718633227197)",1,-1.630686413447824,test
10138,-0.9,1,"(19.209796342366012, 1.578461799158852)",1,0.5603636765844872,test
10139,-0.9,1,"(-0.18715899700302652, 0.19684490067546093)",1,-0.8044948389483337,test
10140,-0.9,1,"(3.288099781452535, 1.011865272328916)",1,0.015374749796705722,test
10141,-0.9,1,"(10.603032896718005, 1.4501748545692477)",0,1.4663014412139106,test
10142,-0.9,1,"(9.478547654715602, 0.5160872933122082)",1,-0.49204688894438353,test
10143,-0.9,1,"(4.507952291650082, -0.913035863253142)",1,-1.917267735960242,test
10144,-0.9,1,"(-2.0800135037564687, 1.676240632671331)",0,1.679337418705344,test
10145,-0.9,1,"(5.149115901840725, 0.392436860766479)",1,-0.5993269885908199,test
10146,-0.9,1,"(-0.6951860814422972, 2.1681018812329795)",1,1.168623911445195,test
10147,-0.9,1,"(6.845434849954389, -0.7201061589215911)",1,-1.7105008436256433,test
10148,-0.9,1,"(9.706700207258187, 0.713523429144941)",1,-0.2779444978272838,test
10149,-0.9,1,"(11.05060054717694, 1.9275766375031804)",0,1.9385587632464731,test
10150,-0.9,1,"(-0.2998610170661512, 0.5147847334084166)",0,0.5096209555991966,test
10151,-0.9,1,"(-19.491108060056828, -0.5751079630299841)",0,-0.5885589154664309,test
10152,-0.9,1,"(-0.25544847128252135, 1.4528406085088892)",0,1.450404786510945,test
10153,-0.9,1,"(8.841267994081324, -0.40347948233713016)",1,-1.4055254161281145,test
10154,-0.9,1,"(-15.31211455014206, -0.15267063793497712)",1,-1.1594614005670898,test
10155,-0.9,1,"(6.647386093741144, 0.05396634216744527)",1,-0.9524378695063632,test
10156,-0.9,1,"(-3.3105258462213816, -0.1752642645651352)",0,-0.18301100681642068,test
10157,-0.9,1,"(26.53862169893309, -0.3727132903668208)",0,-0.36898114934884785,test
10158,-0.9,1,"(9.923258441065336, 1.309977031608419)",0,1.318837353120386,test
10159,-0.9,1,"(-27.78552498290418, 0.7313369925467393)",0,0.7363681711483175,test
10160,-0.9,1,"(-7.119349049907862, 1.553534890983065)",1,0.5402387850566647,test
10161,-0.9,1,"(5.448157465917257, 0.6312597423828377)",0,0.6309677869860264,test
10162,-0.9,1,"(2.2285063749918983, -0.8305622393928949)",1,-1.8554238812522748,test
10163,-0.9,1,"(13.851165527518392, 0.25541847459245937)",1,-0.7190346190058023,test
10164,-0.9,1,"(-3.7575186091167136, 0.9658429258232964)",1,-0.051757676083916015,test
10165,-0.9,1,"(17.19941243845662, -0.4280043371443752)",1,-1.4328091846834825,test
10166,-0.9,1,"(-10.837949147444174, 1.2011824949307983)",0,1.204236020959071,test
10167,-0.9,1,"(-11.459922030890578, 0.5736104174893399)",1,-0.44142771859195845,test
10168,-0.9,1,"(-3.1448763725452613, 0.5478193330056658)",0,0.5439537332482685,test
10169,-0.9,1,"(7.560896916186746, 0.9777860488427238)",0,0.9736132415713088,test
10170,-0.9,1,"(-5.901769364125318, 0.36257548444187593)",1,-0.6568959160784433,test
10171,-0.9,1,"(-2.3971518523868296, 0.935487121010061)",1,-0.037053325733150344,test
10172,-0.9,1,"(-11.819062462114852, 0.27958320916482676)",0,0.2776052765394589,test
10173,-0.9,1,"(-2.976634535288622, -0.1455564194935868)",1,-1.1519504671425214,test
10174,-0.9,1,"(8.114993970122715, -0.3732060295127978)",1,-1.3621228833068801,test
10175,-0.9,1,"(5.968197417350842, 0.09285415675469137)",1,-0.9217099726619479,test
10176,-0.9,1,"(-1.4346612152315048, -0.4773678566631897)",0,-0.4867086056695179,test
10177,-0.9,1,"(-11.805672341033416, 0.42820135684427546)",1,-0.5593185893653809,test
10178,-0.9,1,"(1.3755690524328588, 0.692851443995906)",1,-0.32506411175116456,test
10179,-0.9,1,"(18.08564818944892, 0.5769398264437062)",0,0.5757276783573382,test
10180,-0.9,1,"(-1.3457655592270812, -0.5515933729273298)",1,-1.5564038732119538,test
10181,-0.9,1,"(-13.891992131818439, -0.14807550214497128)",0,-0.1491104555569417,test
10182,-0.9,1,"(-2.8753350125168518, 1.2718620249113586)",1,0.27577519367807957,test
10183,-0.9,1,"(-3.2233732989081467, 0.08806698249070549)",1,-0.904641460587814,test
10184,-0.9,1,"(-2.0385753783246408, -0.19410915561913014)",1,-1.1933228712369293,test
10185,-0.9,1,"(-2.5776082806973664, 0.4410293640351819)",1,-0.56636926120163,test
10186,-0.9,1,"(-8.74261340411127, 1.0474159470116269)",1,0.029040878520038782,test
10187,-0.9,1,"(-3.729720619181001, 0.6845592324298093)",0,0.7010225046193693,test
10188,-0.9,1,"(-2.659060374959618, -0.0013805857536118306)",1,-0.9980540975567211,test
10189,-0.9,1,"(-10.41729660408188, 1.5457461897865892)",0,1.5410179059528548,test
10190,-0.9,1,"(11.374895683590719, -0.4963450029820463)",1,-1.4956769135171308,test
10191,-0.9,1,"(-7.030726158235556, 1.4106316206755742)",0,1.4042358762777403,test
10192,-0.9,1,"(-2.7484432281251436, 0.5711662225237233)",0,0.5747634974127626,test
10193,-0.9,1,"(8.346378107446903, 2.438101546302168)",0,2.431843996709051,test
10194,-0.9,1,"(16.086047363410817, -1.0986890830372016)",1,-2.106819000412363,test
10195,-0.9,1,"(10.816001920647842, -0.7354288740738819)",0,-0.7329729470977536,test
10196,-0.9,1,"(-5.167667745858874, 0.5212379910644241)",0,0.5163019062469537,test
10197,-0.9,1,"(-8.21546712980444, 1.1213716660412882)",0,1.1306276811917744,test
10198,-0.9,1,"(3.132717075465532, 2.058578221742921)",0,2.045929719373728,test
10199,-0.9,1,"(-7.509929769751924, 1.2031958196110701)",0,1.207053045885875,test
10200,-0.9,1,"(-3.5256868029941226, -0.45852747717376086)",1,-1.441523680423248,test
10201,-0.9,1,"(-4.952768616354101, 1.3872064820765566)",1,0.3781320168145622,test
10202,-0.9,1,"(8.433450133878704, 1.3404499449438791)",0,1.345624571464762,test
10203,-0.9,1,"(2.1622341219387353, 1.8211811847484098)",1,0.8327069190876079,test
10204,-0.9,1,"(-3.6611425516285436, 0.4433136505024467)",1,-0.5586807874992151,test
10205,-0.9,1,"(-5.229505819828303, 0.1428288114134915)",0,0.139716549705156,test
10206,-0.9,1,"(-4.3149989225186935, 1.1152418031763929)",0,1.1032476834876301,test
10207,-0.9,1,"(6.088595722549135, 1.0000941598096473)",0,1.004499923986994,test
10208,-0.9,1,"(-3.772215340631618, 0.5573650167394711)",0,0.5596807206307759,test
10209,-0.9,1,"(-9.026792006126469, 0.8384119678181796)",0,0.8358746740528233,test
10210,-0.9,1,"(-13.070326524544578, -1.3274349617984127)",1,-2.3407936769555833,test
10211,-0.9,1,"(6.957524543214468, 2.8897024860294973)",0,2.8921779510025805,test
10212,-0.9,1,"(-4.358069708283644, 0.9173912592826683)",1,-0.0743984935360188,test
10213,-0.9,1,"(5.772408693399601, 1.830008412271476)",0,1.8297996595784316,test
10214,-0.9,1,"(1.6251743809262902, 0.3614162742896595)",1,-0.651831406188688,test
10215,-0.9,1,"(-8.778326293768131, 2.7954244944069626)",0,2.803549088132258,test
10216,-0.9,1,"(-3.116377369511804, 1.1265846915360558)",0,1.1370676772699866,test
10217,-0.9,1,"(-5.344599989539225, 0.0001710793233541119)",0,0.020594699310057973,test
10218,-0.9,1,"(1.4516999524845304, -1.8513045612196983)",1,-2.8557578014488425,test
10219,-0.9,1,"(-0.38684307993231015, 1.3326190872898402)",0,1.3360472417867708,test
10220,-0.9,1,"(-24.106056631431592, -0.2758996934259584)",0,-0.25894321554086075,test
10221,-0.9,1,"(-1.0210713153056896, -0.5753954102159486)",0,-0.5865623056704535,test
10222,-0.9,1,"(5.089649872772161, 1.0552173991703815)",1,0.05615209016849476,test
10223,-0.9,1,"(3.8641031275592344, 1.881544392788319)",0,1.8902137456127381,test
10224,-0.9,1,"(17.010781925639048, -0.8290240909440924)",1,-1.8362741840226033,test
10225,-0.9,1,"(0.12409835627742316, 0.6732697392887919)",0,0.6835744366155658,test
10226,-0.9,1,"(2.716759075471304, -0.5454909462126156)",1,-1.5576517561051584,test
10227,-0.9,1,"(3.676047824885533, 2.447792630235606)",0,2.452309642966692,test
10228,-0.9,1,"(-12.84730486163426, 1.8570191264150377)",0,1.8550180616839196,test
10229,-0.9,1,"(-5.788817600621498, 0.7673729174783753)",1,-0.24955033565328477,test
10230,-0.9,1,"(-4.4398153441248445, 0.04695675243943332)",1,-0.9569972957438575,test
10231,-0.9,1,"(11.66594397224066, 1.4554216041454384)",1,0.47053010221801983,test
10232,-0.9,1,"(8.138971705952105, -0.7804535807907281)",1,-1.769690831212806,test
10233,-0.9,1,"(12.042413561070362, 1.239939233664051)",0,1.2457211585354115,test
10234,-0.9,1,"(1.7473902264680148, -0.41610064160504695)",0,-0.4182874993091198,test
10235,-0.9,1,"(-2.5161686270274726, 0.03601276575985595)",1,-0.9775473856642677,test
10236,-0.9,1,"(2.3674719293943864, -1.0014892432271212)",1,-2.001184858146365,test
10237,-0.9,1,"(0.0640232324281178, 2.0538131569626366)",0,2.031315980618888,test
10238,-0.9,1,"(5.676175328993933, 0.5168005548222412)",1,-0.47720115098889343,test
10239,-0.9,1,"(2.2463706349134753, 1.1711881536436024)",0,1.1641562343583491,test
10240,-0.9,1,"(-6.93339516670677, 0.29323871950624014)",1,-0.7091402077351421,test
10241,-0.9,1,"(9.716463515342182, -0.32245420974549266)",1,-1.3169055996327343,test
10242,-0.9,1,"(-6.892223121515316, -0.1454825642094372)",0,-0.12968645215606578,test
10243,-0.9,1,"(-5.118515531230226, 0.9531679879273945)",0,0.9603535703324275,test
10244,-0.9,1,"(17.2100410792536, 1.3986252099689216)",0,1.4033288883207995,test
10245,-0.9,1,"(-0.5552828787909042, -0.9693276221358627)",0,-0.9484191615533019,test
10246,-0.9,1,"(-1.9300015350516975, -1.2139657606929624)",1,-2.2050033033212464,test
10247,-0.9,1,"(-0.9157781784451973, 0.958392354262986)",0,0.9425774650206872,test
10248,-0.9,1,"(9.019680612871285, -0.42221790388149816)",0,-0.4217201783433534,test
10249,-0.9,1,"(-3.7197892569100457, 0.24796978528616972)",0,0.2476368352580336,test
10250,-0.9,1,"(7.302983411661359, -0.35984839150308584)",1,-1.3486542285200818,test
10251,-0.9,1,"(4.019109671485856, 0.9672391039730242)",0,0.9793218537590982,test
10252,-0.9,1,"(7.050155728350651, -0.6242801700715003)",1,-1.6273106625821514,test
10253,-0.9,1,"(1.736823941253915, 0.7562087044202723)",0,0.7661232992639041,test
10254,-0.9,1,"(2.852474378833638, -0.14729590852702998)",1,-1.1629867452366927,test
10255,-0.9,1,"(-11.034805958951477, -0.19879915042417184)",0,-0.19909648859190587,test
10256,-0.9,1,"(1.1607924625166919, 1.9882780060534229)",0,1.9634961507116482,test
10257,-0.9,1,"(5.920634836146587, 2.0174911533706537)",0,1.9979300203015908,test
10258,-0.9,1,"(-5.213969057737141, 0.971941898236656)",0,0.9843043469370257,test
10259,-0.9,1,"(-11.253567571556575, 0.33479120854777294)",0,0.34766660741358957,test
10260,-0.9,1,"(-6.9552097089623075, 0.7713576404638585)",1,-0.2213577242880156,test
10261,-0.9,1,"(11.988123974207747, 1.7026332358879923)",0,1.7036302744643674,test
10262,-0.9,1,"(15.564406497294373, -2.5170176530368495)",1,-3.522516168179443,test
10263,-0.9,1,"(10.859941427362559, 0.7473930226517795)",1,-0.25561104772529264,test
10264,-0.9,1,"(8.243486378574898, 0.20568358505216308)",1,-0.8011596322339585,test
10265,-0.9,1,"(10.528256423667884, -0.7566383018576065)",1,-1.7532778810332101,test
10266,-0.9,1,"(-9.12667365306032, 1.7443101238951932)",0,1.7459018580507921,test
10267,-0.9,1,"(-11.329669096897483, 0.1449433188066064)",0,0.15703981077201334,test
10268,-0.9,1,"(6.03238148033608, 0.6942090683758352)",1,-0.2913501483235672,test
10269,-0.9,1,"(-7.394823606202932, 0.9052605502181819)",0,0.9024020681531275,test
10270,-0.9,1,"(1.1727117926502157, 1.9612159743423498)",0,1.9684915901041995,test
10271,-0.9,1,"(7.011747482040451, -0.36074115331487216)",0,-0.36114212867540585,test
10272,-0.9,1,"(-3.7069933783981357, -0.03199684587578806)",1,-1.0153800907955615,test
10273,-0.9,1,"(5.772546353435288, 1.7072762973269562)",0,1.6843992504306486,test
10274,-0.9,1,"(0.21335095896471246, -0.034584534239294806)",1,-1.024090647495188,test
10275,-0.9,1,"(-1.5317354205383877, 2.1161050962653722)",0,2.1245526694377395,test
10276,-0.9,1,"(22.294290622191568, 0.8912146890785911)",0,0.8944277922722509,test
10277,-0.9,1,"(12.534297075473852, -1.4626028396420525)",0,-1.4648958596405501,test
10278,-0.9,1,"(-14.296173469131078, 0.7898289460690683)",1,-0.2116790629287998,test
10279,-0.9,1,"(5.981468419869447, 1.436669145626558)",1,0.441016676011866,test
10280,-0.9,1,"(-3.4764164622565534, -1.275465745383593)",1,-2.271332339033963,test
10281,-0.9,1,"(12.423336261878337, 0.6732056258261816)",1,-0.30951111770186446,test
10282,-0.9,1,"(-0.8977000251047019, -0.7030584103795143)",0,-0.6919075860757845,test
10283,-0.9,1,"(6.364055003553205, -0.20645652485345453)",0,-0.20424821592916242,test
10284,-0.9,1,"(6.919633101061293, -0.29110675475519276)",1,-1.2771462398646694,test
10285,-0.9,1,"(-0.25281511351412234, 0.8399321019902253)",0,0.8425032054454556,test
10286,-0.9,1,"(-12.18182592346095, 2.1710591197394966)",0,2.161083828068065,test
10287,-0.9,1,"(-7.89727050523442, 0.09455204546766732)",1,-0.9146370321352055,test
10288,-0.9,1,"(-2.975362266545451, 0.6130004403250853)",0,0.5995657793232303,test
10289,-0.9,1,"(0.6044275524503868, 0.6480103432760991)",0,0.6616320495651868,test
10290,-0.9,1,"(-0.7654075436887164, -0.4620296118323247)",1,-1.4690713935691144,test
